fechas,Cripto,prices2,market_caps2,total_volumes2,Open,High,Low,Close,Ranking,Body_Ratio,Clasificación,Daily_Return
2022-10-21,cardano,0.34013722548807906,11498614666.31761,471611618.8314314,0.3402,0.3499,0.33,0.3492,4,0.45226130653266433,Fuerte Volatilidad,0.02645502645502651
2022-10-22,cardano,0.34928826290170106,12240818816.612799,499292036.85871,0.3492,0.3544,0.343,0.3513,4,0.1842105263157892,Indecisión,0.006013745704467333
2022-10-23,cardano,0.35157319053335273,12322276862.645452,337935170.3284901,0.3513,0.3638,0.346,0.3621,4,0.6067415730337052,Fuerte Volatilidad,0.030742954739538808
2022-10-24,cardano,0.3619170900273708,12679018038.412863,384355315.39422286,0.3621,0.3652,0.3533,0.3573,4,0.40336134453781197,Fuerte Volatilidad,-0.013256006628003192
2022-10-25,cardano,0.3571781473990901,12514592960.486607,376006394.12950903,0.3572,0.4173,0.3569,0.4,4,0.7086092715231788,Fuerte Dirección Alcista,0.1195074167366359
2022-10-26,cardano,0.4030334080328212,14125111627.502726,1142066696.3814633,0.4001,0.4122,0.3945,0.403,4,0.16384180790960534,Indecisión,0.007500000000000062
2022-10-27,cardano,0.4032445069791389,14116657054.038143,744946954.6647252,0.403,0.4194,0.3861,0.3884,4,0.43843843843843855,Fuerte Volatilidad,-0.03622828784119103
2022-10-28,cardano,0.3888590355999426,13643453921.010435,680572977.9910443,0.3884,0.4115,0.3777,0.4044,4,0.47337278106508757,Fuerte Volatilidad,0.0411946446961895
2022-10-29,cardano,0.40414491717367923,14152659906.88777,600688333.606234,0.4044,0.44,0.4008,0.42,4,0.39795918367346933,Fuerte Volatilidad,0.03857566765578646
2022-10-30,cardano,0.41820027178528085,14641239556.103518,834938838.5776018,0.4201,0.4216,0.3981,0.4056,4,0.6170212765957438,Fuerte Volatilidad,-0.03428571428571425
2022-10-31,cardano,0.40530840475080265,14192539385.426718,546408379.8270994,0.4057,0.4163,0.3975,0.4055,4,0.010638297872339263,Indecisión,-0.0002465483234713739
2022-11-01,cardano,0.4061606265048067,14239209401.858196,541574807.846433,0.4055,0.4154,0.3985,0.4011,4,0.26035502958580015,Indecisión,-0.010850801479654781
2022-11-02,cardano,0.40107801303229046,14046284574.960236,424389249.7864117,0.4012,0.4093,0.38,0.3856,4,0.5324232081911265,Fuerte Volatilidad,-0.03864372974320618
2022-11-03,cardano,0.38621096907437,13531395048.584606,689133409.863233,0.3856,0.3992,0.3842,0.3895,4,0.26000000000000073,Indecisión,0.010114107883817391
2022-11-04,cardano,0.3892902544894817,13636465621.525717,416914850.6662955,0.3894,0.4263,0.3881,0.4216,4,0.8429319371727734,Fuerte Dirección Alcista,0.08241335044929388
2022-11-05,cardano,0.4215241135694441,14770772848.80776,899389018.3221228,0.4216,0.4378,0.42,0.4264,4,0.26966292134831554,Indecisión,0.011385199240986799
2022-11-06,cardano,0.4269243068384789,14968764185.776579,682987248.0342126,0.4263,0.431,0.4014,0.4021,4,0.8175675675675671,Fuerte Dirección Bajista,-0.056988742964352745
2022-11-07,cardano,0.4040429710490429,14171602326.781609,472977370.27640575,0.4021,0.4161,0.3975,0.4041,4,0.10752688172043018,Indecisión,0.004973887092762919
2022-11-08,cardano,0.4042435553968207,14151650831.070724,550073849.867848,0.404,0.4156,0.3463,0.3722,4,0.45887445887445943,Fuerte Volatilidad,-0.07894085622370706
2022-11-09,cardano,0.3724793926507342,13126700296.842077,1313554146.6388986,0.3721,0.3766,0.31,0.3175,4,0.8198198198198197,Fuerte Dirección Bajista,-0.14696399785061787
2022-11-10,cardano,0.3159747035749475,11086726499.35976,1208738101.7334602,0.3174,0.3793,0.3119,0.3687,4,0.7611275964391692,Fuerte Dirección Alcista,0.16125984251968517
2022-11-11,cardano,0.3698854969369306,12938175177.244574,1161366328.8596087,0.3688,0.3741,0.342,0.3556,4,0.4112149532710282,Fuerte Volatilidad,-0.0355302413886629
2022-11-12,cardano,0.35633389903028984,12444528721.08047,594772825.4540176,0.3557,0.3569,0.3362,0.3397,4,0.7729468599033825,Fuerte Dirección Bajista,-0.044713160854893186
2022-11-13,cardano,0.3399324126919794,11909550599.84657,393108578.4016874,0.3397,0.3453,0.3251,0.3298,4,0.4900990099009912,Fuerte Volatilidad,-0.02914336178981458
2022-11-14,cardano,0.33017816780109055,11537810805.967918,389879990.74895567,0.3299,0.3419,0.3142,0.3323,4,0.08664259927797681,Indecisión,0.007580351728320167
2022-11-15,cardano,0.3325812192248872,11680062072.096699,500083635.9388897,0.3322,0.3449,0.3292,0.3373,4,0.32484076433120995,Fuerte Volatilidad,0.015046644598254666
2022-11-16,cardano,0.3379223378648112,11858620450.333735,318852397.64077646,0.3373,0.3443,0.3237,0.332,4,0.25728155339805675,Indecisión,-0.01571301512007106
2022-11-17,cardano,0.3334291636417461,11685096496.962877,288997279.33716375,0.332,0.3345,0.3186,0.325,4,0.4402515723270437,Fuerte Volatilidad,-0.02108433734939763
2022-11-18,cardano,0.3256427235965281,11413410277.380383,243926480.64010152,0.3251,0.3325,0.3206,0.326,4,0.0756302521008412,Indecisión,0.003076923076922977
2022-11-19,cardano,0.3271994657923801,11463611476.638016,230764123.87882555,0.326,0.3322,0.3213,0.328,4,0.1834862385321099,Indecisión,0.006134969325153339
2022-11-20,cardano,0.32913282180947495,11538888613.658794,159093236.6692909,0.328,0.3312,0.31,0.312,4,0.7547169811320763,Fuerte Dirección Bajista,-0.04878048780487809
2022-11-21,cardano,0.31338236566683925,10999857007.735691,243968944.42498603,0.312,0.3133,0.2953,0.3046,4,0.4111111111111117,Fuerte Volatilidad,-0.023717948717948745
2022-11-22,cardano,0.30554635185166656,10711858132.643946,410358624.1490884,0.3046,0.3169,0.2982,0.3126,4,0.42780748663101653,Fuerte Volatilidad,0.02626395272488513
2022-11-23,cardano,0.3121956761966735,10978554936.15271,310040647.7476829,0.3126,0.3204,0.3093,0.3185,4,0.5315315315315331,Fuerte Volatilidad,0.018873960332693507
2022-11-24,cardano,0.31936446191160833,11202669269.720907,330445669.4295261,0.3185,0.3213,0.3116,0.3163,4,0.22680412371133843,Indecisión,-0.0069073783359496765
2022-11-25,cardano,0.31726935418021923,11115483394.812567,229337223.03189248,0.3162,0.3173,0.3073,0.3146,4,0.1599999999999989,Indecisión,-0.0053746443250080045
2022-11-26,cardano,0.3160263929630735,11085465954.127386,229728299.94177344,0.3147,0.3228,0.3109,0.3138,4,0.07563025210083689,Indecisión,-0.002542911633820588
2022-11-27,cardano,0.31432809210317963,11008659410.721725,216285094.40415594,0.3138,0.3196,0.3114,0.3126,4,0.1463414634146386,Indecisión,-0.003824091778202754
2022-11-28,cardano,0.3137726044195829,11002188040.756248,178897464.43869504,0.3126,0.3139,0.3,0.3066,4,0.43165467625899245,Fuerte Volatilidad,-0.019193857965451033
2022-11-29,cardano,0.30704395379564303,10761215051.144459,297400876.2573056,0.3066,0.3128,0.3042,0.3092,4,0.30232558139534793,Fuerte Volatilidad,0.008480104370515384
2022-11-30,cardano,0.31007168662826595,10871692878.157093,186459858.88183987,0.3093,0.3209,0.3084,0.3187,4,0.7519999999999964,Fuerte Dirección Alcista,0.030724450194049124
2022-12-01,cardano,0.32036336999369297,11241301722.290821,280053878.8090341,0.3186,0.32,0.3125,0.3145,4,0.5466666666666652,Fuerte Volatilidad,-0.013178537809852453
2022-12-02,cardano,0.3153375502816153,11049222186.199265,203650152.0533426,0.3144,0.32,0.3106,0.3191,4,0.49999999999999706,Fuerte Volatilidad,0.014626391096979274
2022-12-03,cardano,0.31996142611592254,11217744518.449362,185173347.5545493,0.3192,0.3265,0.3162,0.3196,4,0.038834951456311675,Indecisión,0.001566906925728695
2022-12-04,cardano,0.3208384826526819,11266463422.231167,229698667.91841096,0.3196,0.3241,0.3181,0.3221,4,0.4166666666666667,Fuerte Volatilidad,0.007822277847309156
2022-12-05,cardano,0.323576351728209,11337246348.083195,175131072.82691193,0.3222,0.329,0.3163,0.3193,4,0.22834645669291465,Indecisión,-0.008692952499223972
2022-12-06,cardano,0.3203095895767889,11229740361.424658,205247917.13067138,0.3193,0.3211,0.3135,0.3183,4,0.13157894736841394,Indecisión,-0.003131850923895896
2022-12-07,cardano,0.31915716453343784,11171270420.656044,159871857.69683614,0.3183,0.3199,0.3067,0.3102,4,0.6136363636363654,Fuerte Volatilidad,-0.025447690857681615
2022-12-08,cardano,0.310985114005868,10911580962.250353,217458742.3025737,0.3103,0.3158,0.3072,0.3145,4,0.4883720930232507,Fuerte Volatilidad,0.013862024500322478
2022-12-09,cardano,0.3149178263848167,11042204197.991657,170856072.86046755,0.3144,0.3166,0.3088,0.3118,4,0.3333333333333333,Fuerte Volatilidad,-0.008585055643879125
2022-12-10,cardano,0.31240874509360667,10947127564.142126,161879381.5627049,0.3119,0.315,0.3106,0.3126,4,0.15909090909090365,Indecisión,0.0025657472738933595
2022-12-11,cardano,0.3131223507060465,10955129108.922724,89086469.11487137,0.3126,0.315,0.3051,0.3074,4,0.5252525252525224,Fuerte Volatilidad,-0.01663467690339082
2022-12-12,cardano,0.3082595033901836,10795338642.164318,117231304.42719582,0.3073,0.3079,0.3004,0.3069,4,0.053333333333334815,Indecisión,-0.0016265452179570206
2022-12-13,cardano,0.3071820518723824,10765213994.412956,182275972.19121635,0.3069,0.3187,0.2991,0.3142,4,0.37244897959183526,Fuerte Volatilidad,0.023786249592701036
2022-12-14,cardano,0.3122753240931365,10947773351.028315,322716718.24455327,0.3142,0.3157,0.3053,0.3079,4,0.6057692307692302,Fuerte Volatilidad,-0.020050922978994135
2022-12-15,cardano,0.3083642500942882,10807853982.688818,266724848.77993873,0.308,0.3086,0.2962,0.3003,4,0.6209677419354843,Fuerte Volatilidad,-0.024683338746346206
2022-12-16,cardano,0.299540773872443,10507439028.029617,231166876.2783708,0.3003,0.3013,0.255,0.2632,4,0.8012958963282941,Fuerte Dirección Bajista,-0.12354312354312358
2022-12-17,cardano,0.2644755733706918,9209359368.259087,450953840.6379517,0.2633,0.2678,0.2587,0.2672,4,0.4285714285714303,Fuerte Volatilidad,0.015197568389057725
2022-12-18,cardano,0.2674500196631341,9371061912.52424,357667134.6152626,0.2672,0.2713,0.2627,0.2659,4,0.15116279069767075,Indecisión,-0.0048652694610776814
2022-12-19,cardano,0.26660279795921943,9380446763.925055,200137566.98486248,0.266,0.2694,0.2488,0.2529,4,0.635922330097088,Fuerte Volatilidad,-0.048890560361038005
2022-12-20,cardano,0.2528340472956252,8873184620.700447,234453354.99381897,0.2529,0.2621,0.2512,0.2587,4,0.5321100917431156,Fuerte Volatilidad,0.022933965994464067
2022-12-21,cardano,0.2594727994205192,9090926650.088385,193006846.68226376,0.2586,0.2593,0.2478,0.2534,4,0.4521739130434774,Fuerte Volatilidad,-0.020487050637804316
2022-12-22,cardano,0.2532859460914755,8877957164.938986,215629099.9968907,0.2534,0.2569,0.2465,0.2566,4,0.3076923076923052,Fuerte Volatilidad,0.012628255722178405
2022-12-23,cardano,0.2566585951875997,8992871450.40732,181065917.5876558,0.2567,0.264,0.2554,0.2594,4,0.3139534883720973,Fuerte Volatilidad,0.01091192517537043
2022-12-24,cardano,0.25987112956145525,9102643325.100744,184364462.2464073,0.2594,0.2604,0.2566,0.2592,4,0.05263157894737688,Indecisión,-0.0007710100231304029
2022-12-25,cardano,0.2595962174996505,9108089569.82464,89276162.84465127,0.2591,0.2599,0.2546,0.2591,4,0.0,Indecisión,-0.0003858024691357764
2022-12-26,cardano,0.2596384912708029,9092589291.55371,115170654.41201364,0.259,0.2657,0.2576,0.2652,4,0.7654320987654304,Fuerte Dirección Alcista,0.0235430335777691
2022-12-27,cardano,0.2653712277296782,9291688438.037796,155086399.88569424,0.2653,0.2665,0.2563,0.2603,4,0.490196078431371,Fuerte Volatilidad,-0.018476621417797934
2022-12-28,cardano,0.2604918020443702,9120634176.32661,147957477.73168173,0.2603,0.2611,0.2468,0.2482,4,0.8461538461538438,Fuerte Dirección Bajista,-0.04648482520169028
2022-12-29,cardano,0.2484055272755931,8706852770.635092,219098207.21309114,0.2483,0.2484,0.2396,0.244,4,0.4886363636363633,Fuerte Volatilidad,-0.01692183722804197
2022-12-30,cardano,0.2443147559531476,8562205774.727905,228559837.82162708,0.244,0.2463,0.2392,0.2458,4,0.253521126760563,Indecisión,0.007377049180327777
2022-12-31,cardano,0.24571201087080485,8607991177.831968,171616881.24857488,0.2457,0.2521,0.244,0.2458,4,0.012345679012344325,Indecisión,0.0
2023-01-01,cardano,0.24639829421855938,8639667066.713358,155399786.83368626,0.2458,0.25,0.2434,0.2499,4,0.6212121212121248,Fuerte Volatilidad,0.016680227827502225
2023-01-02,cardano,0.24993772427992364,8760815157.937347,118008081.88577779,0.2499,0.2565,0.2466,0.2538,4,0.3939393939393957,Fuerte Volatilidad,0.015606242496998934
2023-01-03,cardano,0.25394846335971893,8909442495.772968,166467580.33024943,0.2538,0.2555,0.2502,0.2529,4,0.16981132075471836,Indecisión,-0.0035460992907802025
2023-01-04,cardano,0.2531435084634493,8866077129.565514,158429114.05625778,0.2529,0.2708,0.2518,0.2678,4,0.7842105263157895,Fuerte Dirección Alcista,0.05891656781336474
2023-01-05,cardano,0.26794792110359367,9386328191.022104,308444828.85420716,0.2678,0.2713,0.2633,0.2692,4,0.17500000000000138,Indecisión,0.00522778192681117
2023-01-06,cardano,0.269366459596555,9439944979.112,186258828.28031313,0.2692,0.2798,0.2671,0.2786,4,0.7401574803149628,Fuerte Dirección Alcista,0.03491827637444289
2023-01-07,cardano,0.27887811860425876,9774060225.656029,353554254.36789334,0.2785,0.2806,0.2723,0.2768,4,0.2048192771084372,Indecisión,-0.006460875807609567
2023-01-08,cardano,0.2774524659918043,9715964551.298452,173174628.34261802,0.2768,0.299,0.2742,0.2974,4,0.8306451612903233,Fuerte Dirección Alcista,0.074421965317919
2023-01-09,cardano,0.29361520471369507,10300606515.15158,413304042.3639351,0.2975,0.346,0.2955,0.3168,4,0.382178217821783,Fuerte Volatilidad,0.06523201075991936
2023-01-10,cardano,0.31717078990552633,11122330043.38504,974414951.91249,0.3168,0.3253,0.3063,0.3222,4,0.28421052631578797,Indecisión,0.017045454545454364
2023-01-11,cardano,0.32265846715714724,11292662260.684406,445919255.68461436,0.3222,0.3235,0.3075,0.323,4,0.05000000000000139,Indecisión,0.0024829298572315306
2023-01-12,cardano,0.3234089195684316,11308683137.517609,354859513.33998877,0.323,0.3351,0.3154,0.3293,4,0.3197969543147195,Fuerte Volatilidad,0.019504643962848123
2023-01-13,cardano,0.33002479917155986,11570628015.204136,562673087.8716764,0.3293,0.3509,0.3237,0.3456,4,0.5992647058823543,Fuerte Volatilidad,0.0494989371393868
2023-01-14,cardano,0.3453714599228635,12093797768.19843,410767751.67827827,0.3455,0.3697,0.332,0.3525,4,0.1856763925729447,Indecisión,0.01996527777777768
2023-01-15,cardano,0.3519119190637228,12362646517.736372,835035759.7752243,0.3526,0.3539,0.3385,0.3507,4,0.12337662337662446,Indecisión,-0.005106382978723345
2023-01-16,cardano,0.35045732196034823,12260892656.876629,390932534.53855395,0.3508,0.364,0.3376,0.3504,4,0.015151515151515598,Indecisión,-0.0008554319931566301
2023-01-17,cardano,0.3502826492228772,12264237310.305292,445014768.5011581,0.3505,0.3576,0.343,0.3455,4,0.34246575342465907,Fuerte Volatilidad,-0.013984018264840192
2023-01-18,cardano,0.3465310982996337,12137020401.334948,300478175.2813681,0.3455,0.3555,0.3237,0.3264,4,0.6006289308176086,Fuerte Volatilidad,-0.05528219971056425
2023-01-19,cardano,0.32785588752130307,11479445708.995796,452576275.4706946,0.3264,0.343,0.3255,0.3379,4,0.6571428571428539,Fuerte Volatilidad,0.03523284313725483
2023-01-20,cardano,0.33953796071519227,11908339088.063757,245283868.60225913,0.338,0.3657,0.3336,0.3652,4,0.847352024922118,Fuerte Dirección Alcista,0.08079313406333255
2023-01-21,cardano,0.3636230849781876,12706691031.137093,363818582.113123,0.3651,0.3807,0.3569,0.3687,4,0.15126050420168274,Indecisión,0.00958378970427165
2023-01-22,cardano,0.36933689795524227,12927454159.661879,618878365.285699,0.3686,0.3872,0.3629,0.3764,4,0.320987654320989,Fuerte Volatilidad,0.020884187686465827
2023-01-23,cardano,0.37754569585448855,13229237078.193174,603642881.0813547,0.3764,0.3836,0.3687,0.375,4,0.09395973154362519,Indecisión,-0.0037194473963868546
2023-01-24,cardano,0.3764909874045472,13188812335.29959,507459192.98282266,0.375,0.383,0.3552,0.3587,4,0.586330935251798,Fuerte Volatilidad,-0.04346666666666665
2023-01-25,cardano,0.359068699526837,12577247529.525206,351284235.0738831,0.3588,0.3797,0.3469,0.3732,4,0.43902439024390155,Fuerte Volatilidad,0.04042375243936425
2023-01-26,cardano,0.3742839180589751,13107855671.302519,389497975.61468655,0.3733,0.3892,0.3711,0.3796,4,0.3480662983425398,Fuerte Volatilidad,0.017148981779206984
2023-01-27,cardano,0.3807430116028526,13350884665.904545,462182515.74284977,0.3796,0.391,0.3678,0.3898,4,0.4396551724137926,Fuerte Volatilidad,0.02687038988408852
2023-01-28,cardano,0.38988860471453446,13626543158.560867,360808198.5965186,0.3898,0.398,0.378,0.3819,4,0.3949999999999978,Fuerte Volatilidad,-0.020266803488968588
2023-01-29,cardano,0.3826326737967218,13394216456.283022,366609117.2041258,0.3818,0.3991,0.3768,0.3975,4,0.7040358744394645,Fuerte Dirección Alcista,0.0408483896307934
2023-01-30,cardano,0.3968034665567562,13886339439.642038,334441514.12323135,0.3976,0.3982,0.3652,0.3725,4,0.7606060606060615,Fuerte Dirección Bajista,-0.06289308176100639
2023-01-31,cardano,0.37328099290590605,13050686924.400314,406195562.76809275,0.3725,0.3998,0.3681,0.3902,4,0.5583596214511037,Fuerte Volatilidad,0.04751677852349001
2023-02-01,cardano,0.3923269344272565,13739947311.515242,485110346.30610865,0.3902,0.4018,0.371,0.397,4,0.22077922077922174,Indecisión,0.017426960533060143
2023-02-02,cardano,0.3978843660000393,13941650401.95893,506205683.8664071,0.397,0.4136,0.3921,0.3981,4,0.051162790697673904,Indecisión,0.0027707808564232383
2023-02-03,cardano,0.39949529513430415,14004431006.110123,573959330.9986911,0.3981,0.407,0.3944,0.4038,4,0.452380952380951,Fuerte Volatilidad,0.014318010550113058
2023-02-04,cardano,0.4049394371081902,14195163826.609682,390999633.4526748,0.4037,0.4055,0.3975,0.3994,4,0.5375000000000028,Fuerte Volatilidad,-0.01089648340762761
2023-02-05,cardano,0.400012041130663,14050882551.241644,263084740.45153815,0.3993,0.4019,0.3821,0.3923,4,0.35353535353535415,Fuerte Volatilidad,-0.017776664997496194
2023-02-06,cardano,0.3928544917532688,13784689201.47828,350978984.6150683,0.3923,0.4033,0.3795,0.3823,4,0.4201680672268913,Fuerte Volatilidad,-0.02549069589599795
2023-02-07,cardano,0.38302342670806544,13413615316.698278,341533271.40342003,0.3823,0.3998,0.3814,0.3989,4,0.9021739130434798,Fuerte Dirección Alcista,0.04342139680878887
2023-02-08,cardano,0.39950283608913295,13995112011.822542,366338560.6024305,0.3989,0.4035,0.3853,0.3942,4,0.25824175824175655,Indecisión,-0.01178240160441213
2023-02-09,cardano,0.3946134010769468,13838767400.638256,342730685.9609066,0.3942,0.3957,0.3543,0.3622,4,0.7729468599033811,Fuerte Dirección Bajista,-0.08117706747843723
2023-02-10,cardano,0.3625319604295746,12700635423.238155,490910349.17458993,0.3622,0.3656,0.3534,0.3581,4,0.33606557377049606,Fuerte Volatilidad,-0.01131971286582012
